y_true	y_pred	pctid	label1	label2	tm1_true	tm2_true	tm1_pred	tm2_pred
-16.53	8.120113	0.0704	erickson_701	WP_155388305.1	70.28	53.75	44.49918365	52.61929703
-16.87	8.453819	0.0667	erickson_701	TQL66274.1	70.28	53.41	44.49918365	52.95300293
-17.25	9.73275	0.0778	erickson_701	WP_116813002.1	70.28	53.03	44.49918365	54.23193359
-17.26	10.439865	0.0704	erickson_701	WP_086784246.1	70.28	53.02	44.49918365	54.93904877
-17.57	5.915337	0.0926	erickson_701	WP_083947829.1	70.28	52.71	44.49918365	50.41452026
-17.85	10.423264	0.0889	erickson_701	WP_075975245.1	70.28	52.43	44.49918365	54.9224472
-17.91	1.095634	0.0704	erickson_701	WP_081656754.1	70.28	52.37	44.49918365	45.59481812
-17.91	3.12067	0.0667	erickson_701	ALS57601.1	70.28	52.37	44.49918365	47.61985397
-17.98	8.335838	0.0815	erickson_701	WP_144126986.1	70.28	52.3	44.49918365	52.83502197
-18.27	11.294777	0.0852	erickson_701	KJK32958.1	70.28	52.01	44.49918365	55.79396057
-18.51	6.444824	0.0741	erickson_701	PKZ41776.1	70.28	51.77	44.49918365	50.94400787
-18.51	7.101322	0.0444	erickson_701	WP_070705826.1	70.28	51.77	44.49918365	51.60050583
-18.72	13.618279	0.0667	erickson_701	WP_020639922.1	70.28	51.56	44.49918365	58.11746216
-19.07	9.27375	0.0741	erickson_701	WP_131056699.1	70.28	51.21	44.49918365	53.77293396
-19.26	12.979546	0.0889	erickson_701	WP_091450391.1	70.28	51.02	44.49918365	57.47872925
-19.3	12.794632	0.0481	erickson_701	WP_141984372.1	70.28	50.98	44.49918365	57.29381561
-19.55	8.798691	0.0556	erickson_701	WP_084400763.1	70.28	50.73	44.49918365	53.29787445
-20.02	9.303112	0.0704	erickson_701	WP_047194864.1	70.28	50.26	44.49918365	53.80229568
-20.03	11.000198	0.0444	erickson_701	GAP50618.1	70.28	50.25	44.49918365	55.49938202
-20.87	8.827381	0.0704	erickson_701	WP_052685689.1	70.28	49.41	44.49918365	53.32656479
-20.89	6.438583	0.0333	erickson_701	WP_143590710.1	70.28	49.39	44.49918365	50.93776703
-20.93	21.049232	0.0704	erickson_701	WP_132337032.1	70.28	49.35	44.49918365	65.54841614
-20.97	7.542778	0.0852	erickson_701	WP_054022242.1	70.28	49.31	44.49918365	52.04196167
-21.13	11.547451	0.0556	erickson_701	WP_050671122.1	70.28	49.15	44.49918365	56.04663467
-21.13	13.444942	0.0741	erickson_701	KNX38636.1	70.28	49.15	44.49918365	57.94412613
-21.3	16.689209	0.0852	erickson_701	WP_065917710.1	70.28	48.98	44.49918365	61.18839264
-21.4	9.521465	0.0556	erickson_701	WP_107465080.1	70.28	48.88	44.49918365	54.02064896
-21.4	12.046379	0.0778	erickson_701	SPF04022.1	70.28	48.88	44.49918365	56.54556274
-21.52	15.311134	0.0741	erickson_701	WP_075846387.1	70.28	48.76	44.49918365	59.81031799
-21.53	12.059807	0.0778	erickson_701	WP_086562416.1	70.28	48.75	44.49918365	56.55899048
-21.54	17.878273	0.0667	erickson_701	RZS34008.1	70.28	48.74	44.49918365	62.37745667
-21.67	15.697327	0.0926	erickson_701	WP_122982115.1	70.28	48.61	44.49918365	60.19651031
-21.7	6.375687	0.0704	erickson_701	BAK48590.1	70.28	48.58	44.49918365	50.8748703
-21.76	20.311028	0.0741	erickson_701	WP_103564314.1	70.28	48.52	44.49918365	64.81021118
-21.77	8.783356	0.0667	erickson_701	WP_045318561.1	70.28	48.51	44.49918365	53.28253937
-21.91	10.1586	0.0481	erickson_701	SNR28278.1	70.28	48.37	44.49918365	54.65778351
-22.18	6.368752	0.0519	erickson_701	WP_129849678.1	70.28	48.1	44.49918365	50.86793518
-22.57	3.108002	0.0815	erickson_701	WP_085749752.1	70.28	47.71	44.49918365	47.60718536
-23.3	-0.017952	0.063	erickson_701	MBA55398.1	70.28	46.98	44.49918365	44.48123169
-23.39	9.42712	0.0741	erickson_701	WP_090538641.1	70.28	46.89	44.49918365	53.92630386
-23.48	9.986942	0.0778	erickson_701	WP_132628273.1	70.28	46.8	44.49918365	54.48612595
-23.5	10.060646	0.0926	erickson_701	WP_133877137.1	70.28	46.78	44.49918365	54.55982971
-23.5	11.659832	0.0667	erickson_701	TDO41999.1	70.28	46.78	44.49918365	56.15901566
-23.51	9.495216	0.0778	erickson_701	WP_141208867.1	70.28	46.77	44.49918365	53.99440002
-24.25	8.483307	0.0889	erickson_701	RZI82703.1	70.28	46.03	44.49918365	52.98249054
-24.87	14.310127	0.0815	erickson_701	AWF98035.1	70.28	45.41	44.49918365	58.80931091
-25.31	11.516945	0.1487	erickson_701	RLT92980.1	70.28	44.97	44.49918365	56.01612854
-25.67	29.095184	0.0556	erickson_701	WP_084693247.1	70.28	44.61	44.49918365	73.59436798
-25.7	19.212753	0.1783	erickson_701	ALD14029.1	70.28	44.58	44.49918365	63.71193695
-25.92	8.717163	0.0815	erickson_701	WP_108710096.1	70.28	44.36	44.49918365	53.21634674
-26.04	17.757664	0.0741	erickson_701	OUE26840.1	70.28	44.24	44.49918365	62.25684738
-26.13	4.14555	0.0593	erickson_701	OGB27210.1	70.28	44.15	44.49918365	48.64473343
-26.21	13.527905	0.0519	erickson_701	WP_156365999.1	70.28	44.07	44.49918365	58.02708817
-26.21	15.675598	0.0815	erickson_701	WP_053619136.1	70.28	44.07	44.49918365	60.1747818
-26.21	18.633179	0.0593	erickson_701	KOX11336.1	70.28	44.07	44.49918365	63.13236237
-26.29	13.026962	0.0704	erickson_701	WP_067035690.1	70.28	43.99	44.49918365	57.52614594
-26.41	14.006996	0.0889	erickson_701	WP_078759821.1	70.28	43.87	44.49918365	58.50617981
-26.42	14.861912	0.0815	erickson_701	WP_104293293.1	70.28	43.86	44.49918365	59.36109543
-26.5	13.222466	0.0519	erickson_701	WP_143713288.1	70.28	43.78	44.49918365	57.72164917
-26.58	12.488857	0.0778	erickson_701	WP_043674879.1	70.28	43.7	44.49918365	56.98804092
-26.65	14.191727	0.063	erickson_701	REH26413.1	70.28	43.63	44.49918365	58.69091034
-26.8	10.747612	0.063	erickson_701	WP_132675922.1	70.28	43.48	44.49918365	55.24679565
-26.84	14.143383	0.0519	erickson_701	WP_119435032.1	70.28	43.44	44.49918365	58.64256668
-26.85	23.428337	0.0889	erickson_701	WP_051167764.1	70.28	43.43	44.49918365	67.92752075
-26.85	24.209724	0.0519	erickson_701	AGL16332.1	70.28	43.43	44.49918365	68.70890808
-26.92	7.559021	0.0519	erickson_701	WP_123685830.1	70.28	43.36	44.49918365	52.05820465
-27.01	13.646816	0.063	erickson_701	WP_104115406.1	70.28	43.27	44.49918365	58.14599991
-27.03	7.524338	0.0667	erickson_701	WP_085753242.1	70.28	43.25	44.49918365	52.02352142
-27.15	9.760529	0.0704	erickson_701	WP_092528534.1	70.28	43.13	44.49918365	54.25971222
-28.35	11.941734	0.0704	erickson_701	WP_145865593.1	70.28	41.93	44.49918365	56.44091797
-28.71	7.394394	0.0444	erickson_701	GDY50131.1	70.28	41.57	44.49918365	51.89357758
-28.71	8.850967	0.0593	erickson_701	WP_137976057.1	70.28	41.57	44.49918365	53.35015106
-28.71	23.189507	0.0667	erickson_701	MBQ14354.1	70.28	41.57	44.49918365	67.68869019
-28.75	7.193573	0.0704	erickson_701	AJP05992.1	70.28	41.53	44.49918365	51.69275665
-29.22	10.27137	0.0667	erickson_701	WP_110080441.1	70.28	41.06	44.49918365	54.77055359
-29.41	17.316048	0.0926	erickson_701	WP_120326365.1	70.28	40.87	44.49918365	61.81523132
-29.49	9.538399	0.0593	erickson_701	WP_143737449.1	70.28	40.79	44.49918365	54.0375824
-29.49	10.994724	0.0889	erickson_701	OPG10926.1	70.28	40.79	44.49918365	55.49390793
-29.95	13.164089	0.063	erickson_701	WP_086515000.1	70.28	40.33	44.49918365	57.66327286
-30.08	18.880486	0.0741	erickson_701	WP_015787089.1	70.28	40.2	44.49918365	63.37966919
-30.35	6.026173	0.0963	erickson_701	MBT71308.1	70.28	39.93	44.49918365	50.52535629
-30.4	13.137909	0.0593	erickson_701	WP_091449211.1	70.28	39.88	44.49918365	57.63709259
-30.64	18.064449	0.0444	erickson_701	WP_104343804.1	70.28	39.64	44.49918365	62.56363297
-30.96	6.346443	0.063	erickson_701	WP_023590072.1	70.28	39.32	44.49918365	50.84562683
-31.03	12.004379	0.0556	erickson_701	KHD76999.1	70.28	39.25	44.49918365	56.50356293
-31.03	12.344448	0.0704	erickson_701	WP_052163682.1	70.28	39.25	44.49918365	56.84363174
-31.05	12.242935	0.0556	erickson_701	KOV66859.1	70.28	39.23	44.49918365	56.74211884
-31.05	14.162735	0.0852	erickson_701	WP_053744292.1	70.28	39.23	44.49918365	58.66191864
-31.75	16.46928	0.0741	erickson_701	PWW60275.1	70.28	38.53	44.49918365	60.9684639
-31.75	16.999313	0.0667	erickson_701	WP_110080872.1	70.28	38.53	44.49918365	61.49849701
-31.82	4.132454	0.0556	erickson_701	PCI81402.1	70.28	38.46	44.49918365	48.63163757
-32.46	9.488266	0.0704	erickson_701	WP_136529585.1	70.28	37.82	44.49918365	53.98744965
-34.22	9.662502	0.0852	erickson_701	WP_037799604.1	70.28	36.06	44.49918365	54.16168594
-34.48	17.405228	0.0481	erickson_701	WP_094114762.1	70.28	35.8	44.49918365	61.90441132
-34.96	6.787769	0.0815	erickson_701	SBO93698.1	70.28	35.32	44.49918365	51.28695297
-35.42	17.897949	0.0667	erickson_701	WP_150226575.1	70.28	34.86	44.49918365	62.39713287
-35.77	14.584579	0.0556	erickson_701	WP_090758760.1	70.28	34.51	44.49918365	59.08376312
-35.77	15.373482	0.0852	erickson_701	SDJ28682.1	70.28	34.51	44.49918365	59.87266541
-36.5	11.12595	0.0815	erickson_701	WP_019629726.1	70.28	33.78	44.49918365	55.62513351
-0.03	0.10075	0.9407	erickson_714	erickson_704	69.96	69.93	44.51003265	44.61078262
-0.05	20.616425	0.0775	erickson_714	WP_132399348.1	69.96	69.91	44.51003265	65.12645721
-0.73	8.463982	0.083	erickson_714	WP_081971423.1	69.96	69.23	44.51003265	52.97401428
-0.86	8.23922	0.0923	erickson_714	WP_068752972.1	69.96	69.1	44.51003265	52.74925232
-0.94	0.169083	0.9222	erickson_714	erickson_705	69.96	69.02	44.51003265	44.6791153
-0.95	7.609505	0.059	erickson_714	WP_132413760.1	69.96	69.01	44.51003265	52.11953735
-1.61	0.13591	0.9222	erickson_714	erickson_706	69.96	68.35	44.51003265	44.64594269
-1.66	14.085793	0.0642	erickson_714	WP_091558835.1	69.96	68.3	44.51003265	58.5958252
-1.66	17.698406	0.0664	erickson_714	SDZ16714.1	69.96	68.3	44.51003265	62.20843887
-1.76	11.114517	0.1845	erickson_714	erickson_407	69.96	68.2	44.51003265	55.62454987
-2.25	0.14513	0.9299	erickson_714	erickson_716	69.96	67.71	44.51003265	44.65516281
-2.71	0.345863	0.0923	erickson_714	erickson_504	69.96	67.25	44.51003265	44.855896
-2.73	1.234642	0.9313	erickson_714	ADV92527.1	69.96	67.23	44.51003265	45.74467468
-2.78	0.423145	0.1074	erickson_714	erickson_601	69.96	67.18	44.51003265	44.93317795
-3.55	11.019768	0.0812	erickson_714	WP_089021493.1	69.96	66.41	44.51003265	55.52980042
-3.79	13.969837	0.0738	erickson_714	WP_051808300.1	69.96	66.17	44.51003265	58.47986984
-4.0	13.611622	0.0701	erickson_714	erickson_102	69.96	65.96	44.51003265	58.12165451
-4.09	10.314926	0.0849	erickson_714	WP_139584963.1	69.96	65.87	44.51003265	54.8249588
-4.32	5.168331	0.0775	erickson_714	WP_104613137.1	69.96	65.64	44.51003265	49.6783638
-4.39	0.035431	0.107	erickson_714	erickson_702	69.96	65.57	44.51003265	44.54546356
-4.45	11.720852	0.059	erickson_714	WP_117215036.1	69.96	65.51	44.51003265	56.23088455
-4.81	11.163628	0.0812	erickson_714	WP_091553551.1	69.96	65.15	44.51003265	55.67366028
-5.91	8.286144	0.107	erickson_714	CBY05529.1	69.96	64.05	44.51003265	52.79617691
-6.13	24.232269	0.0738	erickson_714	WP_091310325.1	69.96	63.83	44.51003265	68.74230194
-6.72	10.302563	0.0849	erickson_714	WP_124822775.1	69.96	63.24	44.51003265	54.81259537
-6.77	14.713795	0.059	erickson_714	OPG07929.1	69.96	63.19	44.51003265	59.22382736
-6.77	20.47699	0.0812	erickson_714	WP_143737622.1	69.96	63.19	44.51003265	64.9870224
-7.13	11.442688	0.0849	erickson_714	CCH19814.1	69.96	62.83	44.51003265	55.95272064
-7.13	11.912792	0.059	erickson_714	WP_039906502.1	69.96	62.83	44.51003265	56.42282486
-7.34	11.765884	0.048	erickson_714	SHM40309.1	69.96	62.62	44.51003265	56.27591705
-7.54	11.278507	0.0812	erickson_714	WP_101366623.1	69.96	62.42	44.51003265	55.78853989
-7.55	24.881226	0.0738	erickson_714	WP_083303042.1	69.96	62.41	44.51003265	69.39125824
-7.55	25.594902	0.0812	erickson_714	SCF49212.1	69.96	62.41	44.51003265	70.10493469
-8.32	9.889694	0.0775	erickson_714	PIG53436.1	69.96	61.64	44.51003265	54.39972687
-8.32	9.965309	0.0812	erickson_714	WP_099848711.1	69.96	61.64	44.51003265	54.4753418
-8.42	10.286045	0.0959	erickson_714	WP_091283529.1	69.96	61.54	44.51003265	54.79607773
-8.45	9.083809	0.0775	erickson_714	WP_086849962.1	69.96	61.51	44.51003265	53.59384155
-8.59	12.864449	0.0959	erickson_714	WP_013736455.1	69.96	61.37	44.51003265	57.3744812
-8.78	10.121075	0.0775	erickson_714	KOX03277.1	69.96	61.18	44.51003265	54.63110733
-8.78	10.812008	0.0812	erickson_714	WP_082377728.1	69.96	61.18	44.51003265	55.32204056
-8.85	15.616764	0.059	erickson_714	WP_125191182.1	69.96	61.11	44.51003265	60.12679672
-8.93	9.775818	0.0849	erickson_714	WP_110567505.1	69.96	61.03	44.51003265	54.28585052
-9.08	19.430717	0.0775	erickson_714	WP_132386942.1	69.96	60.88	44.51003265	63.94075012
-9.1	9.312321	0.0775	erickson_714	WP_093411427.1	69.96	60.86	44.51003265	53.82235336
-9.24	10.767105	0.0738	erickson_714	WP_130464304.1	69.96	60.72	44.51003265	55.27713776
-9.6	10.987305	0.0812	erickson_714	WP_088988822.1	69.96	60.36	44.51003265	55.49733734
-10.1	10.234684	0.0959	erickson_714	WP_083302694.1	69.96	59.86	44.51003265	54.74471664
-10.23	17.97736	0.0627	erickson_714	WP_088642378.1	69.96	59.73	44.51003265	62.48739243
-10.49	22.316689	0.0738	erickson_714	SCF11721.1	69.96	59.47	44.51003265	66.82672119
-10.58	9.507381	0.0812	erickson_714	WP_130401777.1	69.96	59.38	44.51003265	54.01741409
-10.7	11.195358	0.0627	erickson_714	WP_145923095.1	69.96	59.26	44.51003265	55.70539093
-10.72	12.885715	0.0517	erickson_714	WP_078844206.1	69.96	59.24	44.51003265	57.39574814
-10.79	17.826061	0.0812	erickson_714	WP_035286617.1	69.96	59.17	44.51003265	62.3360939
-11.02	11.650288	0.0886	erickson_714	WP_124770494.1	69.96	58.94	44.51003265	56.16032028
-11.21	8.910637	0.0627	erickson_714	WP_130477875.1	69.96	58.75	44.51003265	53.42066956
-11.68	10.1474	0.059	erickson_714	ROO62349.1	69.96	58.28	44.51003265	54.65743256
-11.79	16.918251	0.0627	erickson_714	WP_073887759.1	69.96	58.17	44.51003265	61.42828369
-12.01	10.58448	0.059	erickson_714	MTK05241.1	69.96	57.95	44.51003265	55.09451294
-12.05	10.179947	0.0849	erickson_714	WP_112669767.1	69.96	57.91	44.51003265	54.68997955
-12.14	10.00827	0.0517	erickson_714	WP_109639600.1	69.96	57.82	44.51003265	54.51830292
-12.2	12.391094	0.0738	erickson_714	WP_111700265.1	69.96	57.76	44.51003265	56.90112686
-12.5	12.776028	0.0443	erickson_714	WP_141569747.1	69.96	57.46	44.51003265	57.28606033
-12.65	16.220589	0.0517	erickson_714	KWV30420.1	69.96	57.31	44.51003265	60.73062134
-13.04	8.50948	0.0812	erickson_714	WP_093954453.1	69.96	56.92	44.51003265	53.01951218
-13.91	0.307693	0.8519	erickson_714	erickson_709	69.96	56.05	44.51003265	44.81772614
-13.92	21.904259	0.0664	erickson_714	WP_043791386.1	69.96	56.04	44.51003265	66.41429138
-14.01	14.109596	0.0849	erickson_714	WP_084434874.1	69.96	55.95	44.51003265	58.61962891
-14.06	11.520401	0.0701	erickson_714	WP_103503499.1	69.96	55.9	44.51003265	56.03043365
-14.36	11.241428	0.0664	erickson_714	OKK16161.1	69.96	55.6	44.51003265	55.75146103
-14.7	14.205978	0.059	erickson_714	WP_083950838.1	69.96	55.26	44.51003265	58.71601105
-14.88	0.06826	0.9771	erickson_714	ADV92525.1	69.96	55.08	44.51003265	44.57829285
-14.95	7.565437	0.0812	erickson_714	WP_086668955.1	69.96	55.01	44.51003265	52.07546997
-15.19	11.289288	0.0849	erickson_714	WP_082403176.1	69.96	54.77	44.51003265	55.79932022
-15.55	14.205879	0.0554	erickson_714	WP_075737041.1	69.96	54.41	44.51003265	58.71591187
-15.8	0.34333	0.1636	erickson_714	erickson_711	69.96	54.16	44.51003265	44.85336304
-16.06	3.459702	0.1476	erickson_714	erickson_606	69.96	53.9	44.51003265	47.96973419
-16.21	8.109264	0.0738	erickson_714	WP_155388305.1	69.96	53.75	44.51003265	52.61929703
-16.55	8.44297	0.0701	erickson_714	TQL66274.1	69.96	53.41	44.51003265	52.95300293
-16.93	9.721901	0.0701	erickson_714	WP_116813002.1	69.96	53.03	44.51003265	54.23193359
-16.94	10.429016	0.0701	erickson_714	WP_086784246.1	69.96	53.02	44.51003265	54.93904877
-17.25	5.904488	0.0849	erickson_714	WP_083947829.1	69.96	52.71	44.51003265	50.41452026
-17.53	10.412415	0.0812	erickson_714	WP_075975245.1	69.96	52.43	44.51003265	54.9224472
-17.59	1.084785	0.0741	erickson_714	WP_081656754.1	69.96	52.37	44.51003265	45.59481812
-17.59	3.109821	0.0664	erickson_714	ALS57601.1	69.96	52.37	44.51003265	47.61985397
-17.66	8.324989	0.0812	erickson_714	WP_144126986.1	69.96	52.3	44.51003265	52.83502197
-17.95	11.283928	0.0812	erickson_714	KJK32958.1	69.96	52.01	44.51003265	55.79396057
-18.19	6.433975	0.0738	erickson_714	PKZ41776.1	69.96	51.77	44.51003265	50.94400787
-18.19	7.090473	0.0443	erickson_714	WP_070705826.1	69.96	51.77	44.51003265	51.60050583
-18.4	13.60743	0.0664	erickson_714	WP_020639922.1	69.96	51.56	44.51003265	58.11746216
-18.75	9.262901	0.0738	erickson_714	WP_131056699.1	69.96	51.21	44.51003265	53.77293396
-18.94	12.968697	0.0886	erickson_714	WP_091450391.1	69.96	51.02	44.51003265	57.47872925
-18.98	12.783783	0.0517	erickson_714	WP_141984372.1	69.96	50.98	44.51003265	57.29381561
-19.23	8.787842	0.059	erickson_714	WP_084400763.1	69.96	50.73	44.51003265	53.29787445
-19.7	9.292263	0.0701	erickson_714	WP_047194864.1	69.96	50.26	44.51003265	53.80229568
-19.71	10.989349	0.0443	erickson_714	GAP50618.1	69.96	50.25	44.51003265	55.49938202
-20.55	8.816532	0.0738	erickson_714	WP_052685689.1	69.96	49.41	44.51003265	53.32656479
-20.57	6.427734	0.0332	erickson_714	WP_143590710.1	69.96	49.39	44.51003265	50.93776703
-20.61	21.038383	0.0701	erickson_714	WP_132337032.1	69.96	49.35	44.51003265	65.54841614
-20.65	7.531929	0.0849	erickson_714	WP_054022242.1	69.96	49.31	44.51003265	52.04196167
-20.81	11.536602	0.0554	erickson_714	WP_050671122.1	69.96	49.15	44.51003265	56.04663467
-20.81	13.434093	0.0738	erickson_714	KNX38636.1	69.96	49.15	44.51003265	57.94412613
-20.98	16.67836	0.0849	erickson_714	WP_065917710.1	69.96	48.98	44.51003265	61.18839264
-21.08	9.510616	0.0554	erickson_714	WP_107465080.1	69.96	48.88	44.51003265	54.02064896
-21.08	12.03553	0.0775	erickson_714	SPF04022.1	69.96	48.88	44.51003265	56.54556274
-21.2	15.300285	0.0738	erickson_714	WP_075846387.1	69.96	48.76	44.51003265	59.81031799
-21.21	12.048958	0.0738	erickson_714	WP_086562416.1	69.96	48.75	44.51003265	56.55899048
-21.22	17.867424	0.059	erickson_714	RZS34008.1	69.96	48.74	44.51003265	62.37745667
-21.35	15.686478	0.0886	erickson_714	WP_122982115.1	69.96	48.61	44.51003265	60.19651031
-21.38	6.364838	0.0701	erickson_714	BAK48590.1	69.96	48.58	44.51003265	50.8748703
-21.44	20.300179	0.0775	erickson_714	WP_103564314.1	69.96	48.52	44.51003265	64.81021118
-21.45	8.772507	0.0627	erickson_714	WP_045318561.1	69.96	48.51	44.51003265	53.28253937
-21.59	10.147751	0.0443	erickson_714	SNR28278.1	69.96	48.37	44.51003265	54.65778351
-21.86	6.357903	0.0517	erickson_714	WP_129849678.1	69.96	48.1	44.51003265	50.86793518
-22.25	3.097153	0.0775	erickson_714	WP_085749752.1	69.96	47.71	44.51003265	47.60718536
-22.98	-0.028801	0.0627	erickson_714	MBA55398.1	69.96	46.98	44.51003265	44.48123169
-23.07	9.416271	0.0775	erickson_714	WP_090538641.1	69.96	46.89	44.51003265	53.92630386
-23.16	9.976093	0.0775	erickson_714	WP_132628273.1	69.96	46.8	44.51003265	54.48612595
-23.18	10.049797	0.0886	erickson_714	WP_133877137.1	69.96	46.78	44.51003265	54.55982971
-23.18	11.648983	0.0664	erickson_714	TDO41999.1	69.96	46.78	44.51003265	56.15901566
-23.19	9.484367	0.0775	erickson_714	WP_141208867.1	69.96	46.77	44.51003265	53.99440002
-23.93	8.472458	0.0849	erickson_714	RZI82703.1	69.96	46.03	44.51003265	52.98249054
-24.55	14.299278	0.0775	erickson_714	AWF98035.1	69.96	45.41	44.51003265	58.80931091
-24.99	11.506096	0.1561	erickson_714	RLT92980.1	69.96	44.97	44.51003265	56.01612854
-25.35	29.084335	0.0554	erickson_714	WP_084693247.1	69.96	44.61	44.51003265	73.59436798
-25.38	19.201904	0.1744	erickson_714	ALD14029.1	69.96	44.58	44.51003265	63.71193695
-25.6	8.706314	0.0812	erickson_714	WP_108710096.1	69.96	44.36	44.51003265	53.21634674
-25.72	17.746815	0.0738	erickson_714	OUE26840.1	69.96	44.24	44.51003265	62.25684738
-25.81	4.134701	0.0627	erickson_714	OGB27210.1	69.96	44.15	44.51003265	48.64473343
-25.89	13.517056	0.0517	erickson_714	WP_156365999.1	69.96	44.07	44.51003265	58.02708817
-25.89	15.664749	0.0849	erickson_714	WP_053619136.1	69.96	44.07	44.51003265	60.1747818
-25.89	18.62233	0.059	erickson_714	KOX11336.1	69.96	44.07	44.51003265	63.13236237
-25.97	13.016113	0.0775	erickson_714	WP_067035690.1	69.96	43.99	44.51003265	57.52614594
-26.09	13.996147	0.0849	erickson_714	WP_078759821.1	69.96	43.87	44.51003265	58.50617981
-26.1	14.851063	0.0886	erickson_714	WP_104293293.1	69.96	43.86	44.51003265	59.36109543
-26.18	13.211617	0.0517	erickson_714	WP_143713288.1	69.96	43.78	44.51003265	57.72164917
-26.26	12.478008	0.0738	erickson_714	WP_043674879.1	69.96	43.7	44.51003265	56.98804092
-26.33	14.180878	0.0664	erickson_714	REH26413.1	69.96	43.63	44.51003265	58.69091034
-26.48	10.736763	0.0517	erickson_714	WP_132675922.1	69.96	43.48	44.51003265	55.24679565
-26.52	14.132534	0.0554	erickson_714	WP_119435032.1	69.96	43.44	44.51003265	58.64256668
-26.53	23.417488	0.0849	erickson_714	WP_051167764.1	69.96	43.43	44.51003265	67.92752075
-26.53	24.198875	0.0517	erickson_714	AGL16332.1	69.96	43.43	44.51003265	68.70890808
-26.6	7.548172	0.048	erickson_714	WP_123685830.1	69.96	43.36	44.51003265	52.05820465
-26.69	13.635967	0.0554	erickson_714	WP_104115406.1	69.96	43.27	44.51003265	58.14599991
-26.71	7.513489	0.0627	erickson_714	WP_085753242.1	69.96	43.25	44.51003265	52.02352142
-26.83	9.74968	0.0701	erickson_714	WP_092528534.1	69.96	43.13	44.51003265	54.25971222
-28.03	11.930885	0.0701	erickson_714	WP_145865593.1	69.96	41.93	44.51003265	56.44091797
-28.39	7.383545	0.0369	erickson_714	GDY50131.1	69.96	41.57	44.51003265	51.89357758
-28.39	8.840118	0.0627	erickson_714	WP_137976057.1	69.96	41.57	44.51003265	53.35015106
-28.39	23.178658	0.0664	erickson_714	MBQ14354.1	69.96	41.57	44.51003265	67.68869019
-28.43	7.182724	0.0701	erickson_714	AJP05992.1	69.96	41.53	44.51003265	51.69275665
-28.9	10.260521	0.0664	erickson_714	WP_110080441.1	69.96	41.06	44.51003265	54.77055359
-29.09	17.305199	0.0886	erickson_714	WP_120326365.1	69.96	40.87	44.51003265	61.81523132
-29.17	9.52755	0.0627	erickson_714	WP_143737449.1	69.96	40.79	44.51003265	54.0375824
-29.17	10.983875	0.0886	erickson_714	OPG10926.1	69.96	40.79	44.51003265	55.49390793
-29.63	13.15324	0.0627	erickson_714	WP_086515000.1	69.96	40.33	44.51003265	57.66327286
-29.76	18.869637	0.0738	erickson_714	WP_015787089.1	69.96	40.2	44.51003265	63.37966919
-30.03	6.015324	0.0923	erickson_714	MBT71308.1	69.96	39.93	44.51003265	50.52535629
-30.08	13.12706	0.0554	erickson_714	WP_091449211.1	69.96	39.88	44.51003265	57.63709259
-30.32	18.0536	0.048	erickson_714	WP_104343804.1	69.96	39.64	44.51003265	62.56363297
-30.64	6.335594	0.0664	erickson_714	WP_023590072.1	69.96	39.32	44.51003265	50.84562683
-30.71	11.99353	0.0554	erickson_714	KHD76999.1	69.96	39.25	44.51003265	56.50356293
-30.71	12.333599	0.0738	erickson_714	WP_052163682.1	69.96	39.25	44.51003265	56.84363174
-30.73	12.232086	0.0554	erickson_714	KOV66859.1	69.96	39.23	44.51003265	56.74211884
-30.73	14.151886	0.0923	erickson_714	WP_053744292.1	69.96	39.23	44.51003265	58.66191864
-31.43	16.458431	0.0775	erickson_714	PWW60275.1	69.96	38.53	44.51003265	60.9684639
-31.43	16.988464	0.0775	erickson_714	WP_110080872.1	69.96	38.53	44.51003265	61.49849701
-31.5	4.121605	0.0554	erickson_714	PCI81402.1	69.96	38.46	44.51003265	48.63163757
-32.14	9.477417	0.0701	erickson_714	WP_136529585.1	69.96	37.82	44.51003265	53.98744965
-33.9	9.651653	0.0849	erickson_714	WP_037799604.1	69.96	36.06	44.51003265	54.16168594
-34.16	17.394379	0.0517	erickson_714	WP_094114762.1	69.96	35.8	44.51003265	61.90441132
-34.64	6.77692	0.0701	erickson_714	SBO93698.1	69.96	35.32	44.51003265	51.28695297
-35.1	17.8871	0.0627	erickson_714	WP_150226575.1	69.96	34.86	44.51003265	62.39713287
-35.45	14.57373	0.059	erickson_714	WP_090758760.1	69.96	34.51	44.51003265	59.08376312
-35.45	15.362633	0.0849	erickson_714	SDJ28682.1	69.96	34.51	44.51003265	59.87266541
-36.18	11.115101	0.0812	erickson_714	WP_019629726.1	69.96	33.78	44.51003265	55.62513351
-0.02	20.515675	0.0815	erickson_704	WP_132399348.1	69.93	69.91	44.61078262	65.12645721
-0.7	8.363232	0.083	erickson_704	WP_081971423.1	69.93	69.23	44.61078262	52.97401428
-0.83	8.13847	0.0889	erickson_704	WP_068752972.1	69.93	69.1	44.61078262	52.74925232
-0.91	0.068333	0.9741	erickson_704	erickson_705	69.93	69.02	44.61078262	44.6791153
-0.92	7.508755	0.0556	erickson_704	WP_132413760.1	69.93	69.01	44.61078262	52.11953735
-1.58	0.03516	0.9815	erickson_704	erickson_706	69.93	68.35	44.61078262	44.64594269
-1.63	13.985043	0.0604	erickson_704	WP_091558835.1	69.93	68.3	44.61078262	58.5958252
